Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-05-06 00:00:00+09:00,396.8345675058972,410.4793090820312,392.28632031385257,410.47930908203125,15575000,0.0,0.0
1999-05-07 00:00:00+09:00,408.2050322609386,409.342093632139,392.2861730641332,395.6973571777344,15165000,0.0,0.0
1999-05-10 00:00:00+09:00,395.69736412554033,400.2456096902017,392.2861799520443,394.560302734375,6305000,0.0,0.0
1999-05-11 00:00:00+09:00,397.9715702145599,400.2456934729288,391.1492004394532,391.1492004394531,8430000,0.0,0.0
1999-05-12 00:00:00+09:00,391.14924804687496,397.97161865234375,391.14924804687496,397.97161865234375,12980000,0.0,0.0
1999-05-13 00:00:00+09:00,393.42336911207053,393.42336911207053,385.4639367889939,388.8751220703125,7165000,0.0,0.0
1999-05-14 00:00:00+09:00,390.01202771790634,390.01202771790634,383.1896598861062,384.32672119140625,11475000,0.0,0.0
1999-05-17 00:00:00+09:00,378.64151531312524,379.77857692067215,371.8191456678437,372.9562072753906,10900000,0.0,0.0
1999-05-18 00:00:00+09:00,375.2302537766178,387.7379289025051,371.8190696513758,385.46380615234375,13680000,0.0,0.0
1999-05-19 00:00:00+09:00,374.09322885366583,376.36735182542066,358.1743680513822,369.54498291015625,19680000,0.0,0.0
1999-05-20 00:00:00+09:00,374.0931195178664,382.05254759271463,371.8189972107669,377.5043029785156,9375000,0.0,0.0
1999-05-21 00:00:00+09:00,380.91575599647496,383.18987991287185,372.9563222890859,378.6416320800781,11610000,0.0,0.0
1999-05-24 00:00:00+09:00,378.64163208007807,378.64163208007807,366.13395053989535,378.6416320800781,9865000,0.0,0.0
1999-05-25 00:00:00+09:00,372.9561081384061,384.32672119140625,372.9561081384061,384.32672119140625,13750000,0.0,0.0
1999-05-26 00:00:00+09:00,379.7784252856151,383.18960874626435,375.2301806714161,377.5043029785156,7105000,0.0,0.0
1999-05-27 00:00:00+09:00,379.7784252856151,379.7784252856151,371.8189972107669,377.5043029785156,6125000,0.0,0.0
1999-05-28 00:00:00+09:00,374.0933458732836,375.23040771484375,368.40803666548294,375.23040771484375,7785000,0.0,0.0
1999-05-31 00:00:00+09:00,376.3674600796065,379.7786455183944,367.2709655761719,367.2709655761719,9535000,0.0,0.0
1999-06-01 00:00:00+09:00,370.6821314646099,379.77862548828125,368.408007958692,379.77862548828125,13955000,0.0,0.0
1999-06-02 00:00:00+09:00,385.4638922935309,394.56038532700654,384.3268306643464,391.1492004394531,19695000,0.0,0.0
1999-06-03 00:00:00+09:00,397.9715702145599,397.9715702145599,391.1492004394532,391.1492004394531,11030000,0.0,0.0
1999-06-04 00:00:00+09:00,394.56045434356776,394.56045434356776,380.91571240661443,390.01220703125,6430000,0.0,0.0
1999-06-07 00:00:00+09:00,390.0121862792968,400.24574218749996,386.6010009765625,397.97161865234375,11505000,0.0,0.0
1999-06-08 00:00:00+09:00,401.38280636238653,407.06811523437506,399.10868281359114,407.068115234375,10975000,0.0,0.0
1999-06-09 00:00:00+09:00,403.6569299111819,411.61636233196583,402.5198681367842,407.068115234375,16620000,0.0,0.0
1999-06-10 00:00:00+09:00,407.0680188896242,415.0274494265722,405.93095738434596,412.7533264160156,12990000,0.0,0.0
1999-06-11 00:00:00+09:00,416.1645972210428,425.2610911493716,412.7534119979195,418.438720703125,45585000,0.0,0.0
1999-06-14 00:00:00+09:00,415.02751960129035,421.84988978651705,413.8904579037526,416.1645812988281,8815000,0.0,0.0
1999-06-15 00:00:00+09:00,418.43874492082773,425.2611157619282,417.3016831139776,424.1240539550781,12685000,0.0,0.0
1999-06-16 00:00:00+09:00,426.39820078477504,429.80938639105324,422.98701517849685,425.2611389160156,13085000,0.0,0.0
1999-06-17 00:00:00+09:00,428.6722158616589,428.6722158616589,422.9869079589844,422.9869079589844,8150000,0.0,0.0
1999-06-18 00:00:00+09:00,421.8498184582419,422.98687996352015,412.7533264160156,412.7533264160156,10410000,0.0,0.0
1999-06-21 00:00:00+09:00,417.30164299636596,418.43870469390373,412.7533962062148,416.1645812988281,6105000,0.0,0.0
1999-06-22 00:00:00+09:00,420.71286853452784,424.12405395507807,417.3016831139776,424.1240539550781,12030000,0.0,0.0
1999-06-23 00:00:00+09:00,422.9868372475229,428.67214419977455,419.57565307617193,419.5756530761719,14445000,0.0,0.0
1999-06-24 00:00:00+09:00,421.84981820938435,429.8092487416369,420.71275670477684,427.5351257324219,12565000,0.0,0.0
1999-06-25 00:00:00+09:00,427.5351634114583,429.8092866210937,425.2610402018229,426.3981018066406,12835000,0.0,0.0
1999-06-28 00:00:00+09:00,427.53538488963295,429.8095092773438,426.39832269577755,429.80950927734375,6115000,0.0,0.0
1999-06-29 00:00:00+09:00,432.08337402343744,436.63162006578943,430.9463125128495,432.0833740234375,23520000,0.0,0.0
1999-06-30 00:00:00+09:00,436.6315376142298,443.45390538945213,435.4944763183594,435.4944763183594,34360000,0.0,0.0
1999-07-01 00:00:00+09:00,441.1799260496183,450.276419370229,441.1799260496183,446.865234375,32800000,0.0,0.0
1999-07-02 00:00:00+09:00,451.41352901602147,455.9617761597597,446.8652818722832,453.6876525878906,19705000,0.0,0.0
1999-07-05 00:00:00+09:00,452.55042609389943,452.55042609389943,445.72805786132807,445.7280578613281,8690000,0.0,0.0
1999-07-06 00:00:00+09:00,445.72797976762814,446.86504094050474,441.17973507612174,443.453857421875,8150000,0.0,0.0
1999-07-07 00:00:00+09:00,448.0022960400763,451.4134810353053,444.5911110448473,446.865234375,14735000,0.0,0.0
1999-07-08 00:00:00+09:00,448.0022960400763,450.276419370229,444.5911110448473,446.865234375,12305000,0.0,0.0
1999-07-09 00:00:00+09:00,445.7281140536445,453.6875446617453,443.45399102275854,451.4134216308594,16765000,0.0,0.0
1999-07-12 00:00:00+09:00,452.55058349609374,458.23589233398434,451.4135217285156,454.82470703125,17610000,0.0,0.0
1999-07-13 00:00:00+09:00,459.37285223896015,462.78403678528906,451.4134216308593,451.4134216308594,28090000,0.0,0.0
1999-07-14 00:00:00+09:00,453.68765372378067,459.3729626676877,452.55059193499926,458.23590087890625,13330000,0.0,0.0
1999-07-15 00:00:00+09:00,458.2359008789063,458.2359008789063,452.55059193499926,458.23590087890625,10285000,0.0,0.0
1999-07-16 00:00:00+09:00,459.3729626676877,461.6470862452505,457.0988390901249,458.23590087890625,13450000,0.0,0.0
1999-07-19 00:00:00+09:00,458.2358631096264,460.5099864997486,454.8246780244431,459.3729248046875,10030000,0.0,0.0
1999-07-20 00:00:00+09:00,459.3729248046875,459.3729248046875,459.3729248046875,459.3729248046875,0,0.0,0.0
1999-07-21 00:00:00+09:00,450.2764672300869,454.82471437382515,448.0023436582178,453.6876525878906,12765000,0.0,0.0
1999-07-22 00:00:00+09:00,449.139456601487,450.2765185169338,441.1800231933594,441.1800231933594,13590000,0.0,0.0
1999-07-23 00:00:00+09:00,435.4945585552014,440.0428045975534,429.8092510022615,432.0833740234375,15595000,0.0,0.0
1999-07-26 00:00:00+09:00,432.0836336650546,436.63188244047626,429.8095092773438,429.80950927734375,10090000,0.0,0.0
1999-07-27 00:00:00+09:00,438.90571025465937,448.002201658901,437.7686488291292,442.31689453125,27345000,0.0,0.0
1999-07-28 00:00:00+09:00,444.59099648923285,449.1392419776138,441.1798123729472,445.7280578613281,15400000,0.0,0.0
1999-07-29 00:00:00+09:00,449.1392985999734,457.0987292080742,449.1392985999734,451.4134216308594,19430000,0.0,0.0
1999-07-30 00:00:00+09:00,450.27643124419865,459.3729248046875,449.13936954913754,459.3729248046875,18135000,0.0,0.0
1999-08-02 00:00:00+09:00,454.82468230814874,455.9617440139191,449.1393737792969,449.1393737792969,12370000,0.0,0.0
1999-08-03 00:00:00+09:00,449.1393665352253,450.2764282226562,443.4540580980705,450.27642822265625,7680000,0.0,0.0
1999-08-04 00:00:00+09:00,445.72819588753174,452.5505662327491,444.59113416332883,448.0023193359375,7645000,0.0,0.0
1999-08-05 00:00:00+09:00,443.4539559567802,444.5910173823104,436.6315874035989,442.31689453125,11365000,0.0,0.0
1999-08-06 00:00:00+09:00,437.7686435969796,440.04276642086,429.80921371339815,433.22039794921875,13410000,0.0,0.0
1999-08-09 00:00:00+09:00,427.5351491265335,433.22045696066294,425.26102599288174,428.6722106933594,12740000,0.0,0.0
1999-08-10 00:00:00+09:00,424.1239695395193,425.2610311200542,419.5757232173797,422.9869079589844,12110000,0.0,0.0
1999-08-11 00:00:00+09:00,422.98698367557006,425.2611072437183,419.5757983233477,420.7128601074219,9285000,0.0,0.0
1999-08-12 00:00:00+09:00,426.39820078477504,429.80938639105324,422.98701517849685,425.2611389160156,8755000,0.0,0.0
1999-08-13 00:00:00+09:00,421.84995330973743,428.6723245222938,420.712891440978,425.2611389160156,11785000,0.0,0.0
1999-08-16 00:00:00+09:00,430.9462585449219,434.3574426494991,427.53507444034466,430.9462585449219,13485000,0.0,0.0
1999-08-17 00:00:00+09:00,430.9465714711992,433.22069585891,427.53538488963295,429.80950927734375,10330000,0.0,0.0
1999-08-18 00:00:00+09:00,432.0836336650546,433.22069585891,428.6724470834884,429.80950927734375,10705000,0.0,0.0
1999-08-19 00:00:00+09:00,428.6724470834884,429.8095092773438,422.98713611421135,429.80950927734375,11040000,0.0,0.0
1999-08-20 00:00:00+09:00,426.39802263669316,434.3574523925781,424.12389984929746,434.3574523925781,9360000,0.0,0.0
1999-08-23 00:00:00+09:00,435.4946133121029,442.3169832334413,411.6163185874184,413.89044189453125,14300000,0.0,0.0
1999-08-24 00:00:00+09:00,419.57580457713505,421.84992817917913,415.0275573730468,415.0275573730469,13200000,0.0,0.0
1999-08-25 00:00:00+09:00,415.02756373087567,415.02756373087567,404.79400736490885,409.3422546386719,11970000,0.0,0.0
1999-08-26 00:00:00+09:00,409.34210804845554,409.34210804845554,393.42324829101557,393.4232482910156,25135000,0.0,0.0
1999-08-27 00:00:00+09:00,404.79387476761684,416.1644892273814,401.3826904296875,401.3826904296875,21930000,0.0,0.0
1999-08-30 00:00:00+09:00,407.06804705861555,409.34217022654076,404.79392389069034,408.2051086425781,13060000,0.0,0.0
1999-08-31 00:00:00+09:00,403.6569435899102,407.0681290286982,367.2709655761719,367.2709655761719,26045000,0.0,0.0
1999-09-01 00:00:00+09:00,392.2862243652343,394.5603474050328,386.6009167657382,392.2862243652344,25050000,0.0,0.0
1999-09-02 00:00:00+09:00,401.38267108136705,407.06797803719377,394.560302734375,394.560302734375,15950000,0.0,0.0
1999-09-03 00:00:00+09:00,392.2861868797699,396.83443252475274,387.73794123478706,393.4232482910156,8390000,0.0,0.0
