Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-05-18 00:00:00-04:00,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400,0.0,0.0
2012-05-21 00:00:00-04:00,36.35863772273698,36.48802895999729,32.845198054874245,33.870365142822266,168192700,0.0,0.0
2012-05-22 00:00:00-04:00,32.457028071093745,33.43243046473635,30.794861915298114,30.85457992553711,101786600,0.0,0.0
2012-05-23 00:00:00-04:00,31.222849625584672,32.3475481569767,31.212896306035873,31.84989356994629,73600000,0.0,0.0
2012-05-24 00:00:00-04:00,32.795442080467936,33.05422082697563,31.620976806802357,32.875064849853516,50237200,0.0,0.0
2012-05-25 00:00:00-04:00,32.745670707598876,32.79543540293265,30.964066518308705,31.760313034057617,37149800,0.0,0.0
2012-05-29 00:00:00-04:00,31.332331248975276,31.541347155393254,28.515606460743793,28.704715728759766,78063400,0.0,0.0
2012-05-30 00:00:00-04:00,28.5653719220225,29.411383138084013,27.72931212636516,28.057764053344727,57267900,0.0,0.0
2012-05-31 00:00:00-04:00,28.416075379933826,29.530822459574104,26.704144330973566,29.461151123046875,111639200,0.0,0.0
2012-06-01 00:00:00-04:00,28.75447746945823,29.01325804686854,27.261513914061208,27.5899658203125,41855500,0.0,0.0
2012-06-04 00:00:00-04:00,27.07240710375525,27.520295040265076,26.315971992794882,26.773813247680664,35230300,0.0,0.0
2012-06-05 00:00:00-04:00,26.574754180920536,27.62978131329522,25.6292097604932,25.748647689819336,42473400,0.0,0.0
2012-06-06 00:00:00-04:00,25.94770801789494,27.042548411146505,25.400288770469885,26.684236526489258,61489200,0.0,0.0
2012-06-07 00:00:00-04:00,26.87334639358499,27.221704967256205,26.027333257069603,26.186582565307617,26159500,0.0,0.0
2012-06-08 00:00:00-04:00,26.4254544793554,27.629779415256543,26.315971774929007,26.972875595092773,38034000,0.0,0.0
2012-06-11 00:00:00-04:00,27.052501495925387,27.93832598266214,26.71409625187735,26.883298873901367,28219600,0.0,0.0
2012-06-12 00:00:00-04:00,27.351093768730035,27.639734320612682,26.833532578155165,27.271469116210938,15816800,0.0,0.0
2012-06-13 00:00:00-04:00,27.53024832382273,27.9681848398041,26.972875784283676,27.142078399658203,17102800,0.0,0.0
2012-06-14 00:00:00-04:00,27.520297979123438,28.187155194314418,27.251564049478958,28.157297134399414,16855000,0.0,0.0
2012-06-15 00:00:00-04:00,28.37626098683376,29.958802513902313,28.217011692145217,29.869224548339844,43563800,0.0,0.0
2012-06-18 00:00:00-04:00,29.81946010033854,31.929518152612467,29.272040847804465,31.262659072875977,42978900,0.0,0.0
2012-06-19 00:00:00-04:00,31.392049732424287,32.02904694502342,30.55598994168721,31.760313034057617,30849000,0.0,0.0
2012-06-20 00:00:00-04:00,31.77026556618712,31.780218884687724,31.003877127253325,31.451766967773438,15553600,0.0,0.0
2012-06-21 00:00:00-04:00,31.521440680057587,32.34754719399904,31.362191368820792,31.690643310546875,21875300,0.0,0.0
2012-06-22 00:00:00-04:00,32.2579688870977,33.29309129788391,31.909612208853794,32.89496612548828,74834000,0.0,0.0
