Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12 00:00:00-05:00,0.09859664738178253,0.09902530466742138,0.09859664738178253,0.09859664738178253,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,0.09388145360875348,0.09388145360875348,0.09345279633998871,0.09345279633998871,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,0.0870222049421365,0.0870222049421365,0.08659355342388153,0.08659355342388153,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,0.08873681724071503,0.08916547445726596,0.08873681724071503,0.08873681724071503,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,0.09130951762199402,0.09173816912243167,0.09130951762199402,0.09130951762199402,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,0.09688199311494827,0.09731065023877628,0.09688199311494827,0.09688199311494827,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,0.10159724950790405,0.1020266737983305,0.10159724950790405,0.10159724950790405,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,0.10588449239730835,0.10631314948051442,0.10588449239730835,0.10588449239730835,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,0.11145701259374619,0.11188566972485676,0.11145701259374619,0.11145701259374619,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,0.1217455267906189,0.1221741840794004,0.1217455267906189,0.1217455267906189,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,0.12346006184816359,0.12388871884997997,0.12346006184816359,0.1234600618481636,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,0.12088819490939587,0.12088819490939587,0.12045954912900925,0.12045954912900925,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,0.11745892746463542,0.11745892746463542,0.1170302703976631,0.11703027039766312,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,0.11831623315811157,0.11917354731384162,0.11831623315811157,0.11831623315811157,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,0.11617298315871073,0.11617298315871073,0.11574433743953705,0.11574433743953705,35728000,0.0,0.0
1981-01-06 00:00:00-05:00,0.11102833132236825,0.11102833132236825,0.11059967428445816,0.11059967428445816,45158400,0.0,0.0
1981-01-07 00:00:00-05:00,0.10631314948051442,0.10631314948051442,0.10588449239730835,0.10588449239730835,55686400,0.0,0.0
1981-01-08 00:00:00-05:00,0.1041698517672003,0.1041698517672003,0.10374120622873306,0.10374120622873306,39827200,0.0,0.0
1981-01-09 00:00:00-05:00,0.10931375622749329,0.10974241342856958,0.10931375622749329,0.10931375622749329,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,0.10931372059386071,0.10931372059386071,0.10845641791820526,0.10845641791820526,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.105027231594628,0.105027231594628,0.10459857434034348,0.10459857434034348,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.10502726584672928,0.10545592324081003,0.10502726584672928,0.10502726584672928,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.1071704626083374,0.10802776531940739,0.1071704626083374,0.1071704626083374,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.10674184860631679,0.10674184860631679,0.10631319135427475,0.10631319135427475,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.11274294555187224,0.1131716025803718,0.11274294555187224,0.11274294555187225,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.10974241342856958,0.10974241342856958,0.10931375622749329,0.10931375622749329,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.11145701259374619,0.11231431540893205,0.11145701259374619,0.11145701259374619,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.11274294555187224,0.11360025960887137,0.11274294555187224,0.11274294555187225,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.11274303808567653,0.11317169546599647,0.1123143807053566,0.1123143807053566,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.11102833132236825,0.11102833132236825,0.11059967428445816,0.11059967428445816,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11059969839549665,0.11059969839549665,0.10974239557981491,0.10974239557981491,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10674184860631679,0.10674184860631679,0.10631319135427475,0.10631319135427475,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10288399775085914,0.10288399775085914,0.10245534032583237,0.10245534032583237,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09773930736260429,0.09773930736260429,0.09688199311494827,0.09688199311494827,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09173816912243167,0.09173816912243167,0.09130951762199402,0.09130951762199402,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09473873674869537,0.0951673881777767,0.09473873674869537,0.09473873674869537,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09816800057888031,0.09859664641326914,0.09816800057888031,0.09816800057888031,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09816800057888031,0.0990253036946973,0.09816800057888031,0.09816800057888031,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09859664738178253,0.09902530466742138,0.09859664738178253,0.09859664738178253,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09431010515399875,0.09431010515399875,0.09345279633998871,0.09345279633998871,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09345279633998871,0.09388145360875348,0.09345279633998871,0.09345279633998871,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.09088085313060765,0.09088085313060765,0.09045220166444778,0.09045220166444778,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.09002354242848763,0.09002354242848763,0.08959411829710007,0.08959411829710007,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.08830817068839537,0.08830817068839537,0.08745086193084717,0.08745086193084717,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.08959411829710007,0.09002354242848763,0.08959411829710007,0.08959411829710007,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09345279633998871,0.09431010515399875,0.09345279633998871,0.09345279633998871,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.08830817343821154,0.08830817343821154,0.08787951618432999,0.08787951618432999,22310400,0.0,0.0
