Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2001-06-15 00:00:00-04:00,36.182999865617944,36.56164138955102,36.01979282744164,36.33967971801758,1067400,0.0,0.0,0.0
2001-06-18 00:00:00-04:00,36.4376095326147,36.5028938547859,36.107933044433594,36.107933044433594,282600,0.0,0.0,0.0
2001-06-19 00:00:00-04:00,36.65630612363602,36.66609814863477,36.0589676952921,36.2091178894043,1777600,0.0,0.0,0.0
2001-06-20 00:00:00-04:00,36.150363925867325,36.60734419365326,36.150363925867325,36.59102249145508,476000,0.0,0.0,0.0
2001-06-21 00:00:00-04:00,36.55837067460592,37.03167001309596,36.47676716863582,36.88478469848633,240400,0.0,0.0,0.0
2001-06-22 00:00:00-04:00,36.852177121272035,36.852177121272035,36.47680015627077,36.64979934692383,180600,0.0,0.0,0.0
2001-06-25 00:00:00-04:00,36.71522043892962,36.77412196355847,36.250554242728626,36.41416931152344,30400,0.14,0.0,0.0
2001-06-26 00:00:00-04:00,36.02803269030621,36.502517822442414,36.014943187016165,36.31926727294922,146600,0.0,0.0,0.0
2001-06-27 00:00:00-04:00,36.387981481533934,36.54505300799543,36.14910493707095,36.32253646850586,114000,0.0,0.0,0.0
2001-06-28 00:00:00-04:00,36.58431866146271,37.10134021583636,36.58431866146271,36.7675666809082,357400,0.0,0.0,0.0
2001-06-29 00:00:00-04:00,36.66612981210887,37.17988091471978,36.62031780269648,36.97699737548828,215000,0.0,0.0,0.0
2001-07-02 00:00:00-04:00,36.84610984960636,37.284599494780245,36.84610984960636,37.075172424316406,290000,0.0,0.0,0.0
2001-07-03 00:00:00-04:00,37.026100099969725,37.09154514570939,36.92138652884519,37.05554962158203,56800,0.0,0.0,0.0
2001-07-05 00:00:00-04:00,36.94102006331997,36.95738257326947,36.6334228515625,36.6334228515625,627600,0.0,0.0,0.0
2001-07-06 00:00:00-04:00,36.32254343295316,36.348722441810814,35.66808319091797,35.66808319091797,777000,0.0,0.0,0.0
2001-07-09 00:00:00-04:00,35.808789475572354,36.06075555079458,35.76625046189178,35.89714050292969,850000,0.0,0.0,0.0
2001-07-10 00:00:00-04:00,36.08039407414496,36.096754082360285,35.42266082763672,35.42266082763672,218000,0.0,0.0,0.0
2001-07-11 00:00:00-04:00,35.488089267620175,35.51099526567026,35.098687300768745,35.46845626831055,47200,0.0,0.0,0.0
2001-07-12 00:00:00-04:00,35.81532637500979,36.35198343332704,35.81205587218414,36.309444427490234,64800,0.0,0.0,0.0
2001-07-13 00:00:00-04:00,36.12620383975525,36.564690979049495,36.09348132879662,36.48288345336914,430000,0.0,0.0,0.0
2001-07-16 00:00:00-04:00,36.50251932371319,36.50251932371319,36.021490668432016,36.06075668334961,46400,0.0,0.0,0.0
2001-07-17 00:00:00-04:00,35.995315072782375,36.48616027832031,35.91023453811681,36.48616027832031,183400,0.0,0.0,0.0
2001-07-18 00:00:00-04:00,36.17527261171877,36.35197459086938,35.96584563973554,36.10655212402344,54400,0.0,0.0,0.0
2001-07-19 00:00:00-04:00,36.56795645503783,36.72829847334106,36.158918910798036,36.309444427490234,18600,0.0,0.0,0.0
2001-07-20 00:00:00-04:00,36.322530123629605,36.41742712354061,36.15891512307271,36.312713623046875,11600,0.0,0.0,0.0
2001-07-23 00:00:00-04:00,36.404341886207355,36.45015389200171,35.6844367980957,35.6844367980957,52000,0.0,0.0,0.0
2001-07-24 00:00:00-04:00,35.56011123913369,35.68118733234193,34.94819225961513,35.19034194946289,102400,0.0,0.0,0.0
2001-07-25 00:00:00-04:00,35.24267175618924,35.64843877392141,35.16413725131751,35.63534927368164,519200,0.0,0.0,0.0
2001-07-26 00:00:00-04:00,35.56337303101465,36.090213775634766,35.46847598731503,36.090213775634766,65000,0.0,0.0,0.0
2001-07-27 00:00:00-04:00,36.11638638689395,36.27018243401411,35.91022982979456,36.152381896972656,208000,0.0,0.0,0.0
2001-07-30 00:00:00-04:00,36.25708266500972,36.25708266500972,35.96584818347981,36.12291717529297,25600,0.0,0.0,0.0
2001-07-31 00:00:00-04:00,36.158915117132274,36.59740212020065,36.12946561538893,36.270172119140625,119200,0.0,0.0,0.0
2001-08-01 00:00:00-04:00,36.387989023945146,36.63014111478959,36.306181492419576,36.4272575378418,237400,0.0,0.0,0.0
2001-08-02 00:00:00-04:00,36.76430277100289,36.78066527531322,36.40435014528439,36.541786193847656,62200,0.0,0.0,0.0
2001-08-03 00:00:00-04:00,36.518882855689405,36.518882855689405,36.1720197087461,36.41416931152344,17600,0.0,0.0,0.0
2001-08-06 00:00:00-04:00,36.387998435410296,36.387998435410296,35.936421643356816,35.995323181152344,30400,0.0,0.0,0.0
2001-08-07 00:00:00-04:00,35.96258914948804,36.10656869846519,35.929866638200856,36.06075668334961,29200,0.0,0.0,0.0
2001-08-08 00:00:00-04:00,35.94623368573376,36.1393007843058,35.37358088806573,35.40630340576172,54400,0.0,0.0,0.0
2001-08-09 00:00:00-04:00,35.37028117608011,35.510990142822266,35.21321221112889,35.510990142822266,56200,0.0,0.0,0.0
2001-08-10 00:00:00-04:00,35.5371881149914,35.74988817783436,35.06270547189887,35.654991149902344,114200,0.0,0.0,0.0
2001-08-13 00:00:00-04:00,35.74662022993815,35.81861126106582,35.57646165355555,35.71717071533203,34200,0.0,0.0,0.0
2001-08-14 00:00:00-04:00,35.84805696893097,35.96258699987404,35.57318239810016,35.63862991333008,38600,0.0,0.0,0.0
2001-08-15 00:00:00-04:00,35.795721098502476,35.795721098502476,35.3310546875,35.3310546875,49800,0.0,0.0,0.0
2001-08-16 00:00:00-04:00,35.304848919667826,35.43901443481445,35.04633688771977,35.43901443481445,42800,0.0,0.0,0.0
2001-08-17 00:00:00-04:00,35.24922205886156,35.27540106253781,34.797642983431494,34.899085998535156,84600,0.0,0.0,0.0
2001-08-20 00:00:00-04:00,34.93180832702227,35.16086836660538,34.91544582566611,35.144508361816406,71800,0.0,0.0,0.0
2001-08-21 00:00:00-04:00,35.20996923886267,35.43903187822302,34.65367889404297,34.65367889404297,69800,0.0,0.0,0.0
2001-08-22 00:00:00-04:00,34.87618244973983,35.06270349507155,34.594764381826366,34.97434997558594,326800,0.0,0.0,0.0
2001-08-23 00:00:00-04:00,34.9808972891281,35.03652580552037,34.85000475318294,34.92853927612305,31000,0.0,0.0,0.0
2001-08-24 00:00:00-04:00,35.01364183303131,35.5666618347168,34.95146727760327,35.5666618347168,52400,0.0,0.0,0.0
2001-08-27 00:00:00-04:00,35.47173693959724,35.5699044539456,35.340844423899014,35.43901443481445,75600,0.0,0.0,0.0
2001-08-28 00:00:00-04:00,35.389924642038125,35.389924642038125,34.84672164916992,34.84672164916992,61600,0.0,0.0,0.0
2001-08-29 00:00:00-04:00,34.99727569114527,34.99727569114527,34.457347753494965,34.5195198059082,90000,0.0,0.0,0.0
2001-08-30 00:00:00-04:00,34.44097053553046,34.568590084107726,33.83886830599341,34.00248336791992,111800,0.0,0.0,0.0
